F1,Precision,Recall,Accuracy,True Hit Rate,False Hit Rate,True Miss Rate,False Miss Rate,Avg Time,Threshold,Key
0.8611636210880067,0.819672131147541,0.9070796460176991,0.8537610619469026,0.7097345132743362,0.2245575221238938,0.7619469026548673,0.07920353982300884,0.0005038380095389037,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8618807724601175,0.819888178913738,0.9084070796460177,0.8544247787610619,0.7106194690265487,0.2252212389380531,0.7606194690265486,0.07831858407079646,0.0005037391607740284,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8618714194780395,0.8279657562168773,0.8986725663716815,0.8559734513274336,0.7017699115044248,0.21747787610619468,0.7752212389380531,0.08805309734513274,0.0005047591386643131,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8621054861258208,0.826899634295002,0.9004424778761062,0.8559734513274336,0.7039823008849557,0.21902654867256638,0.772566371681416,0.08539823008849558,0.0005054728119774203,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8622373169178519,0.828641370869033,0.8986725663716815,0.8564159292035398,0.702212389380531,0.2170353982300885,0.7756637168141592,0.08805309734513274,0.0005042141517706677,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8602647615045178,0.8191276510604242,0.9057522123893805,0.8528761061946902,0.7079646017699115,0.225,0.7606194690265486,0.08141592920353982,0.0005046089666079631,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8598564795272267,0.8220338983050848,0.9013274336283186,0.8530973451327434,0.7039823008849557,0.22278761061946903,0.7646017699115044,0.08584070796460178,0.0005045894500428596,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8612984822934233,0.822463768115942,0.9039823008849558,0.8544247787610619,0.7048672566371681,0.2232300884955752,0.7646017699115044,0.084070796460177,0.0005057730505951738,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.86,0.8282786885245902,0.8942477876106195,0.8544247787610619,0.6982300884955752,0.2172566371681416,0.7761061946902655,0.09115044247787611,0.0005067608525267744,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8617200674536256,0.822866344605475,0.904424778761062,0.8548672566371681,0.7053097345132744,0.2234513274336283,0.7646017699115044,0.0831858407079646,0.0005055417001774881,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8620762265740155,0.8224186420249096,0.9057522123893805,0.8550884955752213,0.7066371681415929,0.2245575221238938,0.7632743362831859,0.08097345132743362,0.0005046661448689689,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8623234239932532,0.8236004832863472,0.9048672566371682,0.8555309734513274,0.7048672566371681,0.2241150442477876,0.7646017699115044,0.08230088495575222,0.0005587760326081672,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8618365627632688,0.822347266881029,0.9053097345132743,0.8548672566371681,0.7048672566371681,0.2252212389380531,0.7628318584070797,0.08185840707964602,0.000504308622495263,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8623660432864046,0.8211284513805522,0.9079646017699115,0.8550884955752213,0.7066371681415929,0.22699115044247786,0.7592920353982301,0.08008849557522124,0.0005482283313717462,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.862662746745065,0.820943245403677,0.9088495575221239,0.8553097345132743,0.7079646017699115,0.22654867256637168,0.7601769911504425,0.07876106194690266,0.000503849561235546,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
